term	corpus_freq	category
ןלעא	1	final_midword
ןלעולם	1	final_midword
ןלעין	1	final_midword
ןלעיני	1	final_midword
ןלעלם	1	final_midword
ןלענד	1	final_midword
ןלערל	1	final_midword
ןלפיד	1	final_midword
ןלפיכך	1	final_midword
ןלפסוק	1	final_midword
ןלפרעה	1	final_midword
ןלצ	1	final_midword
ןלק	1	final_midword
ןלקבל	1	final_midword
ןלקדם	1	final_midword
ןלקים	1	final_midword
ןלקרבא	1	final_midword
ןלקרבנות	1	final_midword
ןלרבונ	1	final_midword
ןלרעוא	1	final_midword
ןלשאר	1	final_midword
ןלשיטתו	1	final_midword
ןלתפלין	1	final_midword
ןמא	1	final_midword
ןמאה	1	final_midword
ןמאז	1	final_midword
ןמאידך	1	final_midword
ןמבואות	1	final_midword
ןמבואר	1	final_midword
ןמביני	1	final_midword
ןמג	1	final_midword
ןמד	1	final_midword
ןמדדייק	1	final_midword
ןמדהות	1	final_midword
ןמדוע	1	final_midword
ןמהם	1	final_midword
ןמהרשא	1	final_midword
ןמותר	1	final_midword
ןמזינין	1	final_midword
ןמזעירי	1	final_midword
ןמח	1	final_midword
ןמחוביהון	1	final_midword
ןמחת	1	final_midword
ןמיא	1	final_midword
ןמיגאש	1	final_midword
ןמיהו	1	final_midword
ןמית	1	final_midword
ןמכ	1	final_midword
ןמכוין	1	final_midword
ןמכריז	1	final_midword
ןמלך	1	final_midword
ןמלן	1	final_midword
ןממעיקתה	1	final_midword
ןממצרים	1	final_midword
ןמןתרת	1	final_midword
ןמנה	1	final_midword
ןמנכ	1	final_midword
ןמנע	1	final_midword
ןמסאבין	1	final_midword
ןמסגי	1	final_midword
ןמסירין	1	final_midword
ןמסלעמך	1	final_midword
ןמסרנ	1	final_midword
ןמסתימת	1	final_midword
ןמעש	1	final_midword
ןמפרשינן	1	final_midword
ןמצלהבה	1	final_midword
ןמצרים	1	final_midword
ןמקבל	1	final_midword
ןמקדמין	1	final_midword
ןמקפן	1	final_midword
ןמקרבין	1	final_midword
ןמקריבין	1	final_midword
ןמרד	1	final_midword
ןמרי	1	final_midword
ןמש	1	final_midword
ןמשום	1	final_midword
ןמשכ	1	final_midword
ןמשלי	1	final_midword
ןמשלם	1	final_midword
ןמשמע	1	final_midword
ןמשמעות	1	final_midword
ןמתעטף	1	final_midword
ןמתרגפין	1	final_midword
ןן	1	final_midword
ןנב	1	final_midword
ןנבי	1	final_midword
ןנגון	1	final_midword
ןנוטה	1	final_midword
ןנחבט	1	final_midword
ןנחתן	1	final_midword
ןנטלין	1	final_midword
ןנטרין	1	final_midword
ןניחא	1	final_midword
ןניכוי	1	final_midword
ןנימוקי	1	final_midword
ןנכראין	1	final_midword
ןנמע	1	final_midword
ןנעו	1	final_midword
ןנפ	1	final_midword
ןנשים	1	final_midword
ןנתהני	1	final_midword
ןנתן	1	final_midword
ןסבי	1	final_midword
ןסביכ	1	final_midword
ןסגי	1	final_midword
ןסגיעין	1	final_midword
ןסי	1	final_midword
ןסע	1	final_midword
ןסק	1	final_midword
ןעבד	1	final_midword
ןעבדי	1	final_midword
ןעבדיא	1	final_midword
ןעדיין	1	final_midword
ןעזקן	1	final_midword
ןעטר	1	final_midword
ןעי	1	final_midword
ןעיש	1	final_midword
ןעלוהי	1	final_midword
ןעלתא	1	final_midword
ןעמ	1	final_midword
ןעמא	1	final_midword
ןעמיא	1	final_midword
ןעממין	1	final_midword
ןעע	1	final_midword
ןעפמש	1	final_midword
ןעקא	1	final_midword
ןעקרבין	1	final_midword
ןעקתא	1	final_midword
ןערדעניא	1	final_midword
ןעש	1	final_midword
ןעשרין	1	final_midword
ןעתידין	1	final_midword
ןפוטרה	1	final_midword
ןפטריות	1	final_midword
ןפי	1	final_midword
ןפנימית	1	final_midword
ןפרכינן	1	final_midword
ןפתחי	1	final_midword
ןץףך	1	final_midword
ןצדיתא	1	final_midword
ןצל	1	final_midword
ןצריכין	1	final_midword
ןקברית	1	final_midword
ןקדי	1	final_midword
ןקדמ	1	final_midword
ןקדמיכ	1	final_midword
ןקחו	1	final_midword
ןקימין	1	final_midword
ןקלך	1	final_midword
ןקלפין	1	final_midword
ןקר	1	final_midword
ןקרו	1	final_midword
ןקריבין	1	final_midword
ןראה	1	final_midword
ןרברבי	1	final_midword
ןרגל	1	final_midword
ןרחימין	1	final_midword
ןרען	1	final_midword
ןרק	1	final_midword
ןשחוטין	1	final_midword
ןשיבולי	1	final_midword
ןשלישי	1	final_midword
ןשמלה	1	final_midword
ןשני	1	final_midword
ןשנשתנה	1	final_midword
ןשץש	1	final_midword
ןתוס	1	final_midword
ןתי	1	final_midword
ןתימא	1	final_midword
ןתנו	1	final_midword
נz	1	mixed
נzחzש	1	mixed
נאחזיםן	1	final_midword
נאמןו	1	final_midword
נאמןלומר	1	final_midword
נאמןעכ	1	final_midword
נאמןשוב	1	final_midword
נאמניםג	1	final_midword
נאמניןגם	1	final_midword
נביאןי	1	final_midword
נבלתהוןמ	1	final_midword
נגוביםז	1	final_midword
נגעיםגר	1	final_midword
נהירןי	1	final_midword
נהמיןלמקטל	1	final_midword
נוi	1	mixed
נוםסה	1	final_midword
נוםף	1	final_midword
נוןג	1	final_midword
נוןוית	1	final_midword
נוןוקדי	1	final_midword
נוןחלין	1	final_midword
נוןית	1	final_midword
נוןללבו	1	final_midword
נוןללואי	1	final_midword
נוןמני	1	final_midword
נוןקדם	1	final_midword
נוניןס	1	final_midword
נוסףבהם	1	final_midword
נוסףף	1	final_midword
נוסףפיסמדברי	1	final_midword
נועליןאת	1	final_midword
נוקיםבחזקתיה	1	final_midword
נורןת	1	final_midword
נושךכן	1	final_midword
נותןטעם	1	final_midword
נזהריןרים	1	final_midword
נחמןבר	1	final_midword
נחמןד	1	final_midword
נחתןמ	1	final_midword
נטליןבהון	1	final_midword
נטליןבכתפא	1	final_midword
נטליןבני	1	final_midword
נטליןבתריהון	1	final_midword
נטליןעל	1	final_midword
נטףגא	1	final_midword
ניהןקדמאין	1	final_midword
ניךיר	1	final_midword
ניךלנ	1	final_midword
ניךעל	1	final_midword
ניםומ	1	final_midword
ניםיב	1	final_midword
ניםן	1	final_midword
נימיןאח	1	final_midword
נימיןואמר	1	final_midword
נימיןועל	1	final_midword
נימיןית	1	final_midword
ניןא	1	final_midword
ניןאחרנין	1	final_midword
ניןאם	1	final_midword
ניןו	1	final_midword
ניןוהו	1	final_midword
ניןויהי	1	final_midword
ניןולעילא	1	final_midword
ניןולעלא	1	final_midword
ניןומא	1	final_midword
ניןורביאו	1	final_midword
ניןותקר	1	final_midword
ניןיהב	1	final_midword
ניןיהי	1	final_midword
ניןלדכרא	1	final_midword
ניןלו	1	final_midword
ניןלמירת	1	final_midword
ניןלמפק	1	final_midword
ניןסל	1	final_midword
ניצוץף	1	final_midword
נישואיןואפי	1	final_midword
נישואיןולומד	1	final_midword
ניתוםף	1	final_midword
נךגא	1	final_midword
נךגג	1	final_midword
נךמ	1	final_midword
נךס	1	final_midword
נכוןגידל	1	final_midword
נכוןן	1	final_midword
נכוניםליישב	1	final_midword
נכמr	1	mixed
נכןם	1	final_midword
נכןן	1	final_midword
נכנסיםבשניהם	1	final_midword
נכנסיםל	1	final_midword
נכנסימןם	1	final_midword
נכנסימןן	1	final_midword
נכנסיןלפני	1	final_midword
נכסיןמס	1	final_midword
נלקj	1	mixed
נםה	1	final_midword
נםות	1	final_midword
נםים	1	final_midword
נםכים	1	final_midword
נמלךא	1	final_midword
נמריןובית	1	final_midword
נמשןי	1	final_midword
נןגעות	1	final_midword
נןגעים	1	final_midword
נןדיהב	1	final_midword
נןוא	1	final_midword
נןכל	1	final_midword
נןליך	1	final_midword
נןשע	1	final_midword
ננךלכנ	1	final_midword
נננ	1	repeat_letter
נסיבןלה	1	final_midword
נסימןב	1	final_midword
נסימןים	1	final_midword
נסימןם	1	final_midword
נסימןעתם	1	final_midword
נסיןמן	1	final_midword
נסךא	1	final_midword
נסכיםא	1	final_midword
נסכיםנסכים	1	final_midword
נסםפרים	1	final_midword
נסמךעל	1	final_midword
נסניךאכיס	1	final_midword
נעשu	1	mixed
נפולחיםםםם	1	final_midword
נפןץ	1	final_midword
נפקןלממלי	1	final_midword
נפקןמליתא	1	final_midword
נפשךלהגיד	1	final_midword
נפשךנ	1	final_midword
נץגא	1	final_midword
נץגג	1	final_midword
נץגד	1	final_midword
נצןעמי	1	final_midword
נקוןו	1	final_midword
נקייםב	1	final_midword
נקןדןץ	1	final_midword
נקניםעם	1	final_midword
נקריןולא	1	final_midword
נרכןלי	1	final_midword
נשבעיןעל	1	final_midword
נשוףי	1	final_midword
נשיםא	1	final_midword
נשיםהמלך	1	final_midword
נתוםף	1	final_midword
נתוםפה	1	final_midword
נתכוןלהרוג	1	final_midword
נתןאת	1	final_midword
נתןגב	1	final_midword
נתןנב	1	final_midword
נתקיםם	1	final_midword
נתרןץ	1	final_midword
נתתיךי	1	final_midword
סt	1	mixed
סאיןמשום	1	final_midword
סאיןסול	1	final_midword
סאיןסל	1	final_midword
סאיןקמחא	1	final_midword
סבךגא	1	final_midword
סבךגב	1	final_midword
סגuלתך	1	mixed
סגיאיןדקימין	1	final_midword
סגיאיןו	1	final_midword
סגיאיןותקיפין	1	final_midword
סגיאיןלאגחא	1	final_midword
סגיעיןלוטתיה	1	final_midword
סגיעיןמחתין	1	final_midword
סגןוכן	1	final_midword
סדוםמאחר	1	final_midword
סדןגד	1	final_midword
סדןגה	1	final_midword
סדןגו	1	final_midword
סהדיןדתבירא	1	final_midword
סהדיןקדמי	1	final_midword
סודשםהקדושזהייאלהים	1	final_midword
סומךעז	1	final_midword
סומכיןץ	1	final_midword
סומכןת	1	final_midword
סוןולא	1	final_midword
סוןקל	1	final_midword
סוסיםאסור	1	final_midword
סוסימןא	1	final_midword
סוףו	1	final_midword
סוףלמתקל	1	final_midword
סוףן	1	final_midword
סוףסי	1	final_midword
סופןבתחלתן	1	final_midword
סזa	1	mixed
סחףגב	1	final_midword
סטיתוןמבתר	1	final_midword
סטעסימןא	1	final_midword
סידריןסחור	1	final_midword
סיהוןבסיפין	1	final_midword
סיוםם	1	final_midword
סימןב	1	final_midword
סימןבה	1	final_midword
סימןג	1	final_midword
סימןגא	1	final_midword
סימןגק	1	final_midword
סימןה	1	final_midword
סימןהרוה	1	final_midword
סימןון	1	final_midword
סימןח	1	final_midword
סימןט	1	final_midword
סימןיג	1	final_midword
סימןין	1	final_midword
סימןלח	1	final_midword
סימןלתא	1	final_midword
סימןמא	1	final_midword
סימןננן	1	final_midword
סימןפטא	1	final_midword
סימןפרה	1	final_midword
סימןר	1	final_midword
סימןרוגין	1	final_midword
סימןתקצה	1	final_midword
סיףאבעיני	1	final_midword
סיףלמ	1	final_midword
סיפךוק	1	final_midword
סיריןוחל	1	final_midword
סךב	1	final_midword
סךגב	1	final_midword
סךגג	1	final_midword
סךגו	1	final_midword
סךגח	1	final_midword
סכיןגא	1	final_midword
סכיןמקדשתכ	1	final_midword
סלםנתאמת	1	final_midword
סלעיןהוה	1	final_midword
סלעםגא	1	final_midword
סםב	1	final_midword
סםינה	1	final_midword
סםרא	1	final_midword
סמוכיןובבבל	1	final_midword
סמוםך	1	final_midword
סמוןיתי	1	final_midword
סמיךעל	1	final_midword
סמיןבצפר	1	final_midword
סמיןנ	1	final_midword
סמיןקדמך	1	final_midword
סמךגא	1	final_midword
סמךדאמר	1	final_midword
סמךדמפורש	1	final_midword
סמךלי	1	final_midword
סמךקניא	1	final_midword
סמכינןעל	1	final_midword
סמןבא	1	final_midword
סמןהלא	1	final_midword
סמעסימןא	1	final_midword
סמפוןגא	1	final_midword
סמפוןגב	1	final_midword
סמפוןגג	1	final_midword
סןברים	1	final_midword
סןברין	1	final_midword
סןמכין	1	final_midword
סןסי	1	final_midword
סןפרים	1	final_midword
ססךב	1	final_midword
ססססס	1	repeat_letter
סעיףה	1	final_midword
סעפףצץ	1	final_midword
סףאו	1	final_midword
סףאח	1	final_midword
סףגב	1	final_midword
סףגה	1	final_midword
סףגז	1	final_midword
סףהו	1	final_midword
סףהלא	1	final_midword
סףהעד	1	final_midword
סףו	1	final_midword
סףואלין	1	final_midword
סףואמר	1	final_midword
סףואמרת	1	final_midword
סףוה	1	final_midword
סףוהוה	1	final_midword
סףויהב	1	final_midword
סףזבינ	1	final_midword
סףי	1	final_midword
סףיי	1	final_midword
סףלמה	1	final_midword
סףלמילט	1	final_midword
סףמכ	1	final_midword
סףעם	1	final_midword
סףר	1	final_midword
ספוןעלך	1	final_midword
ספיןאנחנא	1	final_midword
ספןגג	1	final_midword
ספןגד	1	final_midword
ספןגה	1	final_midword
ספןר	1	final_midword
סקךא	1	final_midword
סרדיןחמ	1	final_midword
סרדיןמאה	1	final_midword
סרדיןעמ	1	final_midword
סרחיןישראל	1	final_midword
סריסימןם	1	final_midword
סריסימןן	1	final_midword
סתםג	1	final_midword
סתןמים	1	final_midword
עb	1	mixed
עc	1	mixed
עh	1	mixed
עk	1	mixed
עp	1	mixed
עt	1	mixed
עuשה	1	mixed
עz	1	mixed
עאןועב	1	final_midword
עבb	1	mixed
עבדוןית	1	final_midword
עבדיךדי	1	final_midword
עבדיךלקן	1	final_midword
עבדיךם	1	final_midword
עבדיןי	1	final_midword
עבדיןמ	1	final_midword
עבדיןעבדי	1	final_midword
עבדיןעילא	1	final_midword
עבדךו	1	final_midword
עבדךע	1	final_midword
עבידיןלי	1	final_midword
עדוץו	1	final_midword
עדותןן	1	final_midword
עדייןהול	1	final_midword
עדיךי	1	final_midword
עדיםדבעל	1	final_midword
עדיםה	1	final_midword
עדיםלא	1	final_midword
עדיףואכ	1	final_midword
עדיףואפי	1	final_midword
עדיףשעבוד	1	final_midword
עדןגא	1	final_midword
עדןדא	1	final_midword
עדןדע	1	final_midword
עדןויהי	1	final_midword
עדןית	1	final_midword
עדןם	1	final_midword
עדניןיחלפו	1	final_midword
עוnדת	1	mixed
עוהc	1	mixed
עולםכמבוארלעיל	1	final_midword
עומדיםב	1	final_midword
עוןארי	1	final_midword
עוןד	1	final_midword
עונןת	1	final_midword
עושיםב	1	final_midword
עותהוןויקר	1	final_midword
עזa	1	mixed
עזבןם	1	final_midword
עזקןדדהב	1	final_midword
עזקןעל	1	final_midword
עטףגב	1	final_midword
עיוןג	1	final_midword
עייןבסימן	1	final_midword
עייןבפרח	1	final_midword
עייןהלקט	1	final_midword
עיישamp	1	mixed
עיםק	1	final_midword
עיןא	1	final_midword
עיןגא	1	final_midword
עיןלי	1	final_midword
עיניךלמערבא	1	final_midword
עיניםומסיחים	1	final_midword
עינךו	1	final_midword
עינךוחזא	1	final_midword
עינךסניתא	1	final_midword
עירוביןסה	1	final_midword
עירוביןפו	1	final_midword
עירוביןק	1	final_midword
עירוביןשם	1	final_midword
עירןבין	1	final_midword
עךב	1	final_midword
עךל	1	final_midword
עךק	1	final_midword
עךקר	1	final_midword
עכןם	1	final_midword
עלאבןאחתשבעהעינים	1	final_midword
עלויהוןמלעילא	1	final_midword
עלוןוקריב	1	final_midword
עלוןקדם	1	final_midword
עליהוןביום	1	final_midword
עליהוןברדא	1	final_midword
עליהוןית	1	final_midword
עליהוןלא	1	final_midword
עליהוןמדברא	1	final_midword
עליהוןרבני	1	final_midword
עליהםג	1	final_midword
עליהםדברים	1	final_midword
עליהםרל	1	final_midword
עליהןא	1	final_midword
עליהןוית	1	final_midword
עליהקרבןעולה	1	final_midword
עליוניםישבהם	1	final_midword
עליךוארי	1	final_midword
עליכוןוית	1	final_midword
עליכוןיומא	1	final_midword
עליםנים	1	final_midword
עליןלאתרברבא	1	final_midword
עלךיו	1	final_midword
עלךירושלם	1	final_midword
עלךית	1	final_midword
עלםגא	1	final_midword
עלםלדריהון	1	final_midword
עלםלדריכ	1	final_midword
עלםלכ	1	final_midword
עלתךוכ	1	final_midword
עםאב	1	final_midword
עםאחז	1	final_midword
עםאלהן	1	final_midword
עםאם	1	final_midword
עםארי	1	final_midword
עםגיותני	1	final_midword
עםד	1	final_midword
עםזרעי	1	final_midword
עםי	1	final_midword
עםיו	1	final_midword
עםמ	1	final_midword
עםמלאכא	1	final_midword
עםמלכין	1	final_midword
עםנדב	1	final_midword
עםס	1	final_midword
עםע	1	final_midword
עםעבראי	1	final_midword
עםק	1	final_midword
עםקטולא	1	final_midword
עםר	1	final_midword
עםרב	1	final_midword
עמa	1	mixed
עמהוןוענא	1	final_midword
עמהוןלמ	1	final_midword
עמהםב	1	final_midword
עמהןבחכמא	1	final_midword
עמהןמל	1	final_midword
עמוסימןם	1	final_midword
עמךדי	1	final_midword
עמךוכו	1	final_midword
עמךי	1	final_midword
עמךקדם	1	final_midword
עמךקים	1	final_midword
עמםלהראות	1	final_midword
עממיןאת	1	final_midword
עממיןס	1	final_midword
עמןדי	1	final_midword
עמקוםולידע	1	final_midword
עמריןלחד	1	final_midword
עןאד	1	final_midword
עןביד	1	final_midword
עןבר	1	final_midword
עןברים	1	final_midword
עןג	1	final_midword
עןגא	1	final_midword
עןגג	1	final_midword
עןגד	1	final_midword
עןגה	1	final_midword
עןואית	1	final_midword
עןואמ	1	final_midword
עןוחז	1	final_midword
עןויסעד	1	final_midword
עןל	1	final_midword
עןלא	1	final_midword
עןלבית	1	final_midword
עןלה	1	final_midword
עןלות	1	final_midword
עןלח	1	final_midword
עןלעב	1	final_midword
עןלק	1	final_midword
עןנות	1	final_midword
עןעב	1	final_midword
עןעמא	1	final_midword
עןעתרנא	1	final_midword
עןשים	1	final_midword
ענביןלא	1	final_midword
ענייםבמתנות	1	final_midword
עניןהמדרש	1	final_midword
עניןהפרשה	1	final_midword
עניןועמך	1	final_midword
עניןזה	1	final_midword
עניןלהממעה	1	final_midword
עניןלהני	1	final_midword
ענךמסירין	1	final_midword
ענךעל	1	final_midword
ענכוןותורכון	1	final_midword
ענניןקלילין	1	final_midword
עסריןועירי	1	final_midword
עסריןט	1	final_midword
עףגב	1	final_midword
עץארז	1	final_midword
עץב	1	final_midword
עצוריןלא	1	final_midword
עצםהנזירות	1	final_midword
עצמםואת	1	final_midword
עצמןת	1	final_midword
ערכיןהאומר	1	final_midword
ערלויבניo	1	mixed
ערמוןגא	1	final_midword
ערןת	1	final_midword
עתידיןדיחסנון	1	final_midword
עתידיןלמח	1	final_midword
עתךסיהרא	1	final_midword
ףא	1	final_midword
ףאזדקפת	1	final_midword
ףאלהן	1	final_midword
ףאנ	1	final_midword
ףאנחנא	1	final_midword
ףארי	1	final_midword
ףאשית	1	final_midword
ףבזיע	1	final_midword
ףבזמנא	1	final_midword
ףבך	1	final_midword
ףד	1	final_midword
ףדי	1	final_midword
ףדילה	1	final_midword
ףהיא	1	final_midword
ףוהא	1	final_midword
ףולא	1	final_midword
ףועד	1	final_midword
ףחזקת	1	final_midword
ףחלמ	1	final_midword
ףט	1	final_midword
ףיהב	1	final_midword
ףיי	1	final_midword
ףימינך	1	final_midword
ףך	1	final_midword
ףלאזגדך	1	final_midword
ףלבי	1	final_midword
ףלות	1	final_midword
ףלי	1	final_midword
ףלך	1	final_midword
ףלתרין	1	final_midword
ףמלילן	1	final_midword
ףמלעילא	1	final_midword
ףמסינא	1	final_midword
ףמעדן	1	final_midword
ףס	1	final_midword
ףעבדי	1	final_midword
ףעל	1	final_midword
ףעלמי	1	final_midword
ףעמא	1	final_midword
ףק	1	final_midword
ףקנא	1	final_midword
פjת	1	mixed
פy	1	mixed
פביםת	1	final_midword
פגוםאכתי	1	final_midword
פגםגב	1	final_midword
פגןגא	1	final_midword
פגןגד	1	final_midword
פודיןאבל	1	final_midword
פודיןבו	1	final_midword
פולחןטעותא	1	final_midword
פוסקיםדהוי	1	final_midword
פועןל	1	final_midword
פוריםדיק	1	final_midword
פזa	1	mixed
פחיםל	1	final_midword
פטםגא	1	final_midword
פיטםמתו	1	final_midword
פיךלא	1	final_midword
פיפיןצ	1	final_midword
פךב	1	final_midword
פךגא	1	final_midword
פךו	1	final_midword
פךת	1	final_midword
פלחינךועם	1	final_midword
פלךגב	1	final_midword
פלךגג	1	final_midword
פםה	1	final_midword
פםח	1	final_midword
פםחייא	1	final_midword
פםחים	1	final_midword
פןחדא	1	final_midword
פןיפגעו	1	final_midword
פןיקחם	1	final_midword
פןלין	1	final_midword
פןשיש	1	final_midword
פןתחים	1	final_midword
פניםא	1	final_midword
פניםהדין	1	final_midword
פניםחשוב	1	final_midword
פניניןא	1	final_midword
פסוליןדרל	1	final_midword
פסולןמהן	1	final_midword
פסוקיםיט	1	final_midword
פסוקיםכז	1	final_midword
פסוקיןם	1	final_midword
פסימןדה	1	final_midword
פסימןם	1	final_midword
פסימןעה	1	final_midword
פסימןק	1	final_midword
פסימןקא	1	final_midword
פסןקים	1	final_midword
פעםג	1	final_midword
פעםגב	1	final_midword
פעםעשאו	1	final_midword
פעםשנית	1	final_midword
פעמיךהנל	1	final_midword
פעמיםא	1	final_midword
פעמיםד	1	final_midword
פעמיםה	1	final_midword
פעמיםואות	1	final_midword
פעמיםואותיות	1	final_midword
פעמיםכי	1	final_midword
פעמיםכתובה	1	final_midword
פעסימןא	1	final_midword
פערךייגט	1	final_midword
פץא	1	final_midword
פץגג	1	final_midword
פקדוןא	1	final_midword
פקסןגא	1	final_midword
פריךא	1	final_midword
פריךם	1	final_midword
פרןע	1	final_midword
פרסוןלבו	1	final_midword
פרסוןעל	1	final_midword
פרסמv	1	mixed
פרסןמי	1	final_midword
פרץגב	1	final_midword
פרץחצרן	1	final_midword
פרקיךמת	1	final_midword
פרקינוןמן	1	final_midword
פשוןגא	1	final_midword
פשעךם	1	final_midword
פתגםעם	1	final_midword
פתגמךר	1	final_midword
פתוםגב	1	final_midword
ץב	1	final_midword
ץגד	1	final_midword
ץואו	1	final_midword
ץוה	1	final_midword
ץורי	1	final_midword
ץזש	1	final_midword
ץטבה	1	final_midword
ץיקון	1	final_midword
ץל	1	final_midword
ץמות	1	final_midword
ץףך	1	final_midword
ץרנב	1	final_midword
ץרצה	1	final_midword
ץרתי	1	final_midword
ץש	1	final_midword
ץשש	1	final_midword
צk	1	mixed
צt	1	mixed
צבןלמתב	1	final_midword
צדקתםורוב	1	final_midword
צוהp	1	mixed
צוחיןלמימר	1	final_midword
ציוןן	1	final_midword
ציוןשדה	1	final_midword
ציריןובנתי	1	final_midword
צירןפם	1	final_midword
צישטירנt	1	mixed
צלותךמליל	1	final_midword
צלףגא	1	final_midword
צלףחד	1	final_midword
צןלין	1	final_midword
צנףגא	1	final_midword
צנףגב	1	final_midword
צףגג	1	final_midword
צףגו	1	final_midword
צףגח	1	final_midword
צףגט	1	final_midword
צףגי	1	final_midword
צףגיא	1	final_midword
צפuן	1	mixed
צפוןוגו	1	final_midword
צפורןגא	1	final_midword
צפורןגב	1	final_midword
צפיריןעדבין	1	final_midword
צפןי	1	final_midword
צפןן	1	final_midword
צפריםחטאת	1	final_midword
צץגב	1	final_midword
צץגט	1	final_midword
צריךב	1	final_midword
צריךבן	1	final_midword
צריךה	1	final_midword
צריךך	1	final_midword
צריךלהחזיר	1	final_midword
צריךלהיות	1	final_midword
צריךלהשלים	1	final_midword
צריךלהתעכבעליו	1	final_midword
צריךלמשמש	1	final_midword
צריךלפורעו	1	final_midword
צריךלפרש	1	final_midword
צריךלפתוח	1	final_midword
צריךלשתות	1	final_midword
צריךנמי	1	final_midword
צריךפרישה	1	final_midword
צריךרק	1	final_midword
צריכיםלבקש	1	final_midword
צריכיןקרא	1	final_midword
צריםך	1	final_midword
צריןדר	1	final_midword
צריפיםומהלכי	1	final_midword
צרכיםבאיסור	1	final_midword
צרףגא	1	final_midword
צרףגג	1	final_midword
קnפלגי	1	mixed
קאנסימןל	1	final_midword
קגץם	1	final_midword
קדושיםויקרא	1	final_midword
קדםאחנא	1	final_midword
קדםאלה	1	final_midword
קדםאמר	1	final_midword
קדםארונא	1	final_midword
קדםביתא	1	final_midword
קדםגזתא	1	final_midword
קדםד	1	final_midword
קדםדקטלין	1	final_midword
קדםו	1	final_midword
קדםחר	1	final_midword
קדםיה	1	final_midword
קדםמד	1	final_midword
קדםמי	1	final_midword
קדםסכלא	1	final_midword
קדםעיל	1	final_midword
קדםקהלא	1	final_midword
קדםשאוכל	1	final_midword
קדמךאתר	1	final_midword
קדמךו	1	final_midword
קדמךות	1	final_midword
קדמךח	1	final_midword
קדמךית	1	final_midword
קדמךלית	1	final_midword
קדמךלמטרך	1	final_midword
קדמךמחזרי	1	final_midword
קדמךעד	1	final_midword
קדשיםא	1	final_midword
קדשיםאף	1	final_midword
קדשיםבטומאת	1	final_midword
קדשיםדם	1	final_midword
קדשיםוחייב	1	final_midword
קדשיםכל	1	final_midword
קהוןמ	1	final_midword
קודםלכן	1	final_midword
קודםם	1	final_midword
קוךם	1	final_midword
קוםאיזיל	1	final_midword
קוןלה	1	final_midword
קופיץובמפסלת	1	final_midword
קוצץויורד	1	final_midword
קחתךאת	1	final_midword
קטיליןקדם	1	final_midword
קטליןבחרבא	1	final_midword
קטםגא	1	final_midword
קטןגד	1	final_midword
קטןגה	1	final_midword
קטןגו	1	final_midword
קטןהקטן	1	final_midword
קטןוזה	1	final_midword
קטןושלמעלה	1	final_midword
קטןיש	1	final_midword
קטניםא	1	final_midword
קטניםליכא	1	final_midword
קטףגא	1	final_midword
קטףגג	1	final_midword
קטףגד	1	final_midword
קיבamp	1	mixed
קידושיןהיא	1	final_midword
קידושיןז	1	final_midword
קיוםולא	1	final_midword
קיטוףא	1	final_midword
קייםא	1	final_midword
קייםודרבן	1	final_midword
קייםלא	1	final_midword
קייםעלם	1	final_midword
קייץואם	1	final_midword
קיכוליןרת	1	final_midword
קילוסימןנו	1	final_midword
קיםליתב	1	final_midword
קיםקדם	1	final_midword
קימיןעלוך	1	final_midword
קימיןעלי	1	final_midword
קימךבני	1	final_midword
קימךלא	1	final_midword
קינדרוסימןן	1	final_midword
קיניןג	1	final_midword
קיסימןן	1	final_midword
קיףלך	1	final_midword
קיפןק	1	final_midword
קךלאגחא	1	final_midword
קךמ	1	final_midword
קךעמפעלן	1	final_midword
קכבa	1	mixed
קלוסימןנו	1	final_midword
קליליןוד	1	final_midword
קליםקדשים	1	final_midword
קליןדלוט	1	final_midword
קליןומטרא	1	final_midword
קליןיהב	1	final_midword
קלןגא	1	final_midword
קלףגא	1	final_midword
קלףגה	1	final_midword
קםגא	1	final_midword
קםד	1	final_midword
קםובסיעת	1	final_midword
קםז	1	final_midword
קםט	1	final_midword
קמדa	1	mixed
קמןלתרי	1	final_midword
קןב	1	final_midword
קןגו	1	final_midword
קןלמידן	1	final_midword
קןנם	1	final_midword
קןרא	1	final_midword
קןרין	1	final_midword
קנוa	1	mixed
קניםד	1	final_midword
קניןכסף	1	final_midword
קנךולא	1	final_midword
קנסןה	1	final_midword
קסאc	1	mixed
קסםגא	1	final_midword
קסםגב	1	final_midword
קסןגב	1	final_midword
קעןמרמצן	1	final_midword
קףארי	1	final_midword
קףגה	1	final_midword
קףגו	1	final_midword
קףגז	1	final_midword
קףגט	1	final_midword
קףגי	1	final_midword
קףגיא	1	final_midword
קףגיב	1	final_midword
קףגיג	1	final_midword
קףגיד	1	final_midword
קףלבא	1	final_midword
קפינוןליד	1	final_midword
קץגב	1	final_midword
קץגה	1	final_midword
קץגז	1	final_midword
קץגיא	1	final_midword
קץגיב	1	final_midword
קץץ	1	final_midword
קצרamp	1	mixed
קקקק	1	repeat_letter
קרבbות	1	mixed
קרבוןלקוד	1	final_midword
קרביןדעבד	1	final_midword
קרבןאמר	1	final_midword
קרבןדלד	1	final_midword
קרבןהוי	1	final_midword
קרבןן	1	final_midword
קרבןץ	1	final_midword
קרויךמס	1	final_midword
קרויךמע	1	final_midword
קרויןלמ	1	final_midword
קרינןבי	1	final_midword
קריתיםבהית	1	final_midword
